2018-09-21 15:02:54.618 DEBUG  --- [http-nio-8888-exec-8] l.d.m.a.a.AuditAspect : User : FSM | action : getMOUAgreementExists | Description : MOUAgreementController's addMOUAgreement  | InputParams : {"mouAgreement":{"agreementKey":null,"createdSysUser":null,"agreementID":"agr","idType":"TIN","createdUser":"Ap","endDate":1577836800000,"startDate":1546300800000,"createdDate":1355270400000,"idNumber":"901430128v","description":"An Old Agreement","active":true,"amount":120000.0,"mouAgreementBudgetTypes":[{"mouAgreementBudgetTypeId":null,"budgetType":{"budgetTypeId":null,"budgetName":"device","description":"my"},"releaseFrequency":{"frequencyTypeId":null,"frequencyName":"THREE_QUARTER","description":"desc"},"amount":1000.0,"mouAgreementId":null,"budgetList":null}],"customers":[{"customerId":null,"createdSysUser":null,"idType":"TIN","idNumber":"1202","cxName":"Cus 5","createdUser":"apple","createdDate":null,"adLine3":null,"adLine2":null,"adLine1":null,"sector":null,"segment":null}],"customerMOUAgreements":[]}} | StartTime : 1537522372687 | EndTime : 1537522374526 | DurationInMS : 1839 | Returned : {"headers":{},"body":{"statusCode":200,"data":null,"message":"OK","additionalParams":{}},"statusCode":"OK","statusCodeValue":200}
2018-09-21 15:02:59.340 DEBUG  --- [http-nio-8888-exec-8] l.d.m.a.a.AuditAspect : User : FSM | action : addMOUAgreement | Description : MOUAgreementController's addMOUAgreement  | InputParams : {"mouAgreement":{"agreementKey":null,"createdSysUser":1,"agreementID":"agr","idType":"TIN","createdUser":"Ap","endDate":1577836800000,"startDate":1546300800000,"createdDate":1355270400000,"idNumber":"901430128v","description":"An Old Agreement","active":true,"amount":120000.0,"mouAgreementBudgetTypes":[{"mouAgreementBudgetTypeId":null,"budgetType":{"budgetTypeId":null,"budgetName":"device","description":"my"},"releaseFrequency":{"frequencyTypeId":null,"frequencyName":"THREE_QUARTER","description":"desc"},"amount":1000.0,"mouAgreementId":null,"budgetList":null}],"customers":[{"customerId":null,"createdSysUser":null,"idType":"TIN","idNumber":"1202","cxName":"Cus 5","createdUser":"apple","createdDate":null,"adLine3":null,"adLine2":null,"adLine1":null,"sector":null,"segment":null}],"customerMOUAgreements":[]}} | StartTime : 1537522379036 | EndTime : 1537522379313 | DurationInMS : 277 | Returned : {"headers":{},"body":{"agreementKey":1,"createdSysUser":1,"agreementID":"agr","idType":"TIN","createdUser":"Ap","endDate":"2020-01-01","startDate":"2019-01-01","createdDate":"2012-12-12","idNumber":"901430128v","description":"An Old Agreement","active":true,"amount":120000.0,"mouAgreementBudgetTypes":null,"customers":null,"customerMOUAgreements":null},"statusCode":"OK","statusCodeValue":200}
2018-09-21 15:03:07.277 DEBUG  --- [http-nio-8888-exec-8] l.d.m.a.a.AuditAspect : User : FSM | action : getBudgetTypeExists | Description : getBudgetTypeExists | InputParams : {"budgetType":{"budgetTypeId":null,"budgetName":"device","description":"my"}} | StartTime : 1537522387146 | EndTime : 1537522387276 | DurationInMS : 130 | Returned : {"headers":{},"body":{"statusCode":200,"data":null,"message":"OK","additionalParams":{}},"statusCode":"OK","statusCodeValue":200}
2018-09-21 15:03:07.418 DEBUG  --- [http-nio-8888-exec-8] l.d.m.a.a.AuditAspect : User : FSM | action : saveBudgetType | Description : Saving BudgetType | InputParams : {"budgetType":{"budgetTypeId":null,"budgetName":"device","description":"my"}} | StartTime : 1537522387279 | EndTime : 1537522387415 | DurationInMS : 136 | Returned : {"headers":{},"body":{"statusCode":200,"data":{"budgetTypeId":1,"budgetName":"device","description":"my"},"message":"OK","additionalParams":{}},"statusCode":"OK","statusCodeValue":200}
2018-09-21 15:03:07.550 DEBUG  --- [http-nio-8888-exec-8] l.d.m.a.a.AuditAspect : User : FSM | action : getReleaseFrequencyExists | Description : getReleaseFrequencyExists | InputParams : {"releaseFrequency":{"frequencyTypeId":null,"frequencyName":"THREE_QUARTER","description":"desc"}} | StartTime : 1537522387424 | EndTime : 1537522387549 | DurationInMS : 125 | Returned : {"headers":{},"body":{"statusCode":200,"data":null,"message":"OK","additionalParams":{}},"statusCode":"OK","statusCodeValue":200}
2018-09-21 15:03:07.627 DEBUG  --- [http-nio-8888-exec-8] l.d.m.a.a.AuditAspect : User : FSM | action : saveReleaseFrequency | Description : Saving ReleaseFrequency | InputParams : {"releaseFrequency":{"frequencyTypeId":null,"frequencyName":"THREE_QUARTER","description":"desc"}} | StartTime : 1537522387554 | EndTime : 1537522387624 | DurationInMS : 70 | Returned : {"headers":{},"body":{"statusCode":200,"data":{"frequencyTypeId":1,"frequencyName":"THREE_QUARTER","description":"desc"},"message":"OK","additionalParams":{}},"statusCode":"OK","statusCodeValue":200}
2018-09-21 15:03:08.192 DEBUG  --- [http-nio-8888-exec-8] l.d.m.a.a.AuditAspect : User : FSM | action : saveBudgetType | Description : Saving Budgets | InputParams : {"budgets":[{"budgetId":null,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-01-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":1553970600000,"usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":null,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":1554057000000,"subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":1561833000000,"usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":null,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":1561919400000,"subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":1569781800000,"usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":null,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":1569868200000,"subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":1577730600000,"usageAmount":0.0,"availableAmount":40000.0,"active":false}]} | StartTime : 1537522387864 | EndTime : 1537522388170 | DurationInMS : 306 | Returned : {"headers":{},"body":{"statusCode":200,"data":[{"budgetId":1,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-01-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-03-31","usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":2,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-04-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-06-30","usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":3,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-07-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-09-30","usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":4,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-10-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-12-31","usageAmount":0.0,"availableAmount":40000.0,"active":false}],"message":"OK","additionalParams":{}},"statusCode":"OK","statusCodeValue":200}
2018-09-21 15:03:08.199 DEBUG  --- [http-nio-8888-exec-8] l.d.m.a.a.AuditAspect : User : FSM | action : saveMouAgreementBudgetTypes | Description : saveMouAgreementBudgetTypes | InputParams : {"mouAgreementBudgetTypes":[{"mouAgreementBudgetTypeId":null,"budgetType":{"budgetTypeId":1,"budgetName":"device","description":"my"},"releaseFrequency":{"frequencyTypeId":1,"frequencyName":"THREE_QUARTER","description":"desc"},"amount":1000.0,"mouAgreementId":1,"budgetList":null}]} | StartTime : 1537522387142 | EndTime : 1537522388194 | DurationInMS : 1052 | Returned : {"headers":{},"body":{"statusCode":200,"data":[{"mouAgreementBudgetTypeId":1,"budgetType":{"budgetTypeId":1,"budgetName":"device","description":"my"},"releaseFrequency":{"frequencyTypeId":1,"frequencyName":"THREE_QUARTER","description":"desc"},"amount":1000.0,"mouAgreementId":1,"budgetList":[{"budgetId":1,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-01-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-03-31","usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":2,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-04-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-06-30","usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":3,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-07-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-09-30","usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":4,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-10-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-12-31","usageAmount":0.0,"availableAmount":40000.0,"active":false}]}],"message":"OK","additionalParams":{}},"statusCode":"OK","statusCodeValue":200}
2018-09-21 15:03:15.042 DEBUG  --- [http-nio-8888-exec-8] l.d.m.a.a.AuditAspect : User : FSM | action : getCustomerByKeys | Description : getCustomerByKeys Customer | InputParams : {"customer":{"customerId":null,"createdSysUser":null,"idType":"TIN","idNumber":"1202","cxName":"Cus 5","createdUser":"apple","createdDate":null,"adLine3":null,"adLine2":null,"adLine1":null,"sector":null,"segment":null}} | StartTime : 1537522394909 | EndTime : 1537522395041 | DurationInMS : 132 | Returned : {"headers":{},"body":{"statusCode":200,"data":null,"message":"OK","additionalParams":{}},"statusCode":"OK","statusCodeValue":200}
2018-09-21 15:03:16.219 DEBUG  --- [http-nio-8888-exec-8] l.d.m.a.a.AuditAspect : User : FSM | action : saveCustomer | Description : SaveCustomer Customer | InputParams : {"customer":{"customerId":null,"createdSysUser":1,"idType":"TIN","idNumber":"1202","cxName":"Cus 5","createdUser":"apple","createdDate":1537522396080,"adLine3":null,"adLine2":null,"adLine1":null,"sector":null,"segment":null}} | StartTime : 1537522396059 | EndTime : 1537522396210 | DurationInMS : 151 | Returned : {"headers":{},"body":{"statusCode":200,"data":{"customerId":1,"createdSysUser":1,"idType":"TIN","idNumber":"1202","cxName":"Cus 5","createdUser":"apple","createdDate":"2018-09-21","adLine3":null,"adLine2":null,"adLine1":null,"sector":null,"segment":null},"message":"OK","additionalParams":{}},"statusCode":"OK","statusCodeValue":200}
2018-09-21 15:03:20.239 DEBUG  --- [http-nio-8888-exec-8] l.d.m.a.a.AuditAspect : User : FSM | action : saveCustomerMOUAgeement | Description : saveCustomerMOUAgeement | InputParams : {"customerMOUAgreement":{"customerMOUAgreementId":null,"customerId":1,"mouAgreementId":1}} | StartTime : 1537522399987 | EndTime : 1537522400232 | DurationInMS : 245 | Returned : {"headers":{},"body":{"statusCode":200,"data":{"customerMOUAgreementId":1,"customerId":1,"mouAgreementId":1},"message":"OK","additionalParams":{}},"statusCode":"OK","statusCodeValue":200}
2018-09-21 15:03:29.630 DEBUG  --- [http-nio-8888-exec-8] l.d.m.a.a.AuditAspect : User : FSM | action : addMOUAgreementreq | Description : MOUAgreementController's addMOUAgreementReq  | InputParams : {"mouAgreements":[{"agreementKey":null,"createdSysUser":1,"agreementID":"agr","idType":"TIN","createdUser":"Ap","endDate":1577836800000,"startDate":1546300800000,"createdDate":1355270400000,"idNumber":"901430128v","description":"An Old Agreement","active":true,"amount":120000.0,"mouAgreementBudgetTypes":[{"mouAgreementBudgetTypeId":null,"budgetType":{"budgetTypeId":1,"budgetName":"device","description":"my"},"releaseFrequency":{"frequencyTypeId":1,"frequencyName":"THREE_QUARTER","description":"desc"},"amount":1000.0,"mouAgreementId":1,"budgetList":null}],"customers":[{"customerId":null,"createdSysUser":1,"idType":"TIN","idNumber":"1202","cxName":"Cus 5","createdUser":"apple","createdDate":1537522396080,"adLine3":null,"adLine2":null,"adLine1":null,"sector":null,"segment":null}],"customerMOUAgreements":[]}]} | StartTime : 1537522354967 | EndTime : 1537522409619 | DurationInMS : 54652 | Returned : {"headers":{},"body":{"statusCode":200,"data":[{"agreementKey":1,"createdSysUser":1,"agreementID":"agr","idType":"TIN","createdUser":"Ap","endDate":"2020-01-01","startDate":"2019-01-01","createdDate":"2012-12-12","idNumber":"901430128v","description":"An Old Agreement","active":true,"amount":120000.0,"mouAgreementBudgetTypes":[{"mouAgreementBudgetTypeId":1,"budgetType":{"budgetTypeId":1,"budgetName":"device","description":"my"},"releaseFrequency":{"frequencyTypeId":1,"frequencyName":"THREE_QUARTER","description":"desc"},"amount":1000.0,"mouAgreementId":1,"budgetList":[{"budgetId":1,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-01-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-03-31","usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":2,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-04-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-06-30","usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":3,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-07-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-09-30","usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":4,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-10-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-12-31","usageAmount":0.0,"availableAmount":40000.0,"active":false}]}],"customers":null,"customerMOUAgreements":[{"customerMOUAgreementId":1,"customerId":1,"mouAgreementId":1}]}],"message":"OK","additionalParams":{}},"statusCode":"OK","statusCodeValue":200}
2018-09-21 15:25:09.893 DEBUG  --- [http-nio-8888-exec-1] l.d.m.a.a.AuditAspect : User : FSM | action : getMOUAgreementExists | Description : MOUAgreementController's addMOUAgreement  | InputParams : {"mouAgreement":{"agreementKey":null,"createdSysUser":null,"agreementID":"agr","idType":"TIN","createdUser":"Ap","endDate":1577836800000,"startDate":1546300800000,"createdDate":1355270400000,"idNumber":"901430128v","description":"An Old Agreement","active":true,"amount":120000.0,"mouAgreementBudgetTypes":[{"mouAgreementBudgetTypeId":null,"budgetType":{"budgetTypeId":null,"budgetName":"device","description":"my"},"releaseFrequency":{"frequencyTypeId":null,"frequencyName":"THREE_QUARTER","description":"desc"},"amount":1000.0,"mouAgreementId":null,"budgetList":null}],"customers":[{"customerId":null,"createdSysUser":null,"idType":"TIN","idNumber":"1202","cxName":"Cus 5","createdUser":"apple","createdDate":null,"adLine3":null,"adLine2":null,"adLine1":null,"sector":null,"segment":null}]}} | StartTime : 1537523708112 | EndTime : 1537523709725 | DurationInMS : 1613 | Returned : {"headers":{},"body":{"statusCode":200,"data":{"agreementKey":1,"createdSysUser":1,"agreementID":"agr","idType":"TIN","createdUser":"Ap","endDate":"2020-01-01","startDate":"2019-01-01","createdDate":"2012-12-12","idNumber":"901430128v","description":"An Old Agreement","active":true,"amount":120000.0,"mouAgreementBudgetTypes":null,"customers":null},"message":"OK","additionalParams":{}},"statusCode":"OK","statusCodeValue":200}
2018-09-21 15:25:24.126 DEBUG  --- [http-nio-8888-exec-1] l.d.m.a.a.AuditAspect : User : FSM | action : getBudgetsForMOUAgreementByMouAgreement | Description : getBudgetsForMOUAgreement | InputParams : {"mouAgreement":{"agreementKey":1,"createdSysUser":1,"agreementID":"agr","idType":"TIN","createdUser":"Ap","endDate":"2020-01-01","startDate":"2019-01-01","createdDate":"2012-12-12","idNumber":"901430128v","description":"An Old Agreement","active":true,"amount":120000.0,"mouAgreementBudgetTypes":null,"customers":null}} | StartTime : 1537523723765 | EndTime : 1537523724108 | DurationInMS : 343 | Returned : {"headers":{},"body":{"statusCode":200,"data":[{"mouAgreementBudgetTypeId":1,"budgetType":{"budgetTypeId":1,"budgetName":"device","description":"my"},"releaseFrequency":{"frequencyTypeId":1,"frequencyName":"THREE_QUARTER","description":"desc"},"amount":1000.0,"mouAgreementId":1,"budgetList":null}],"message":"OK","additionalParams":{}},"statusCode":"OK","statusCodeValue":200}
2018-09-21 15:41:57.215 DEBUG  --- [http-nio-8888-exec-1] l.d.m.a.a.AuditAspect : User : FSM | action : getMOUAgreementExists | Description : MOUAgreementController's addMOUAgreement  | InputParams : {"mouAgreement":{"agreementKey":null,"createdSysUser":null,"agreementID":"agr","idType":"TIN","createdUser":"Ap","endDate":1577836800000,"startDate":1546300800000,"createdDate":1355270400000,"idNumber":"901430128v","description":"An Old Agreement","active":true,"amount":120000.0,"mouAgreementBudgetTypes":[{"mouAgreementBudgetTypeId":null,"budgetType":{"budgetTypeId":null,"budgetName":"device","description":"my"},"releaseFrequency":{"frequencyTypeId":null,"frequencyName":"THREE_QUARTER","description":"desc"},"amount":1000.0,"mouAgreementId":null,"budgetList":null}],"customers":[{"customerId":null,"createdSysUser":null,"idType":"TIN","idNumber":"1202","cxName":"Cus 5","createdUser":"apple","createdDate":null,"adLine3":null,"adLine2":null,"adLine1":null,"sector":null,"segment":null}]}} | StartTime : 1537524715579 | EndTime : 1537524717038 | DurationInMS : 1459 | Returned : {"headers":{},"body":{"statusCode":200,"data":{"agreementKey":1,"createdSysUser":1,"agreementID":"agr","idType":"TIN","createdUser":"Ap","endDate":"2020-01-01","startDate":"2019-01-01","createdDate":"2012-12-12","idNumber":"901430128v","description":"An Old Agreement","active":true,"amount":120000.0,"mouAgreementBudgetTypes":null,"customers":null},"message":"OK","additionalParams":{}},"statusCode":"OK","statusCodeValue":200}
2018-09-21 15:42:03.931 DEBUG  --- [http-nio-8888-exec-1] l.d.m.a.a.AuditAspect : User : FSM | action : getBudgetsForMouAgreementBudgetType | Description : getBudgetsForMouAgreementBudgetType | InputParams : {"mouAgreementBudgetType":{"mouAgreementBudgetTypeId":1,"budgetType":{"budgetTypeId":1,"budgetName":"device","description":"my"},"releaseFrequency":{"frequencyTypeId":1,"frequencyName":"THREE_QUARTER","description":"desc"},"amount":1000.0,"mouAgreementId":1,"budgetList":null}} | StartTime : 1537524723809 | EndTime : 1537524723923 | DurationInMS : 114 | Returned : {"headers":{},"body":{"statusCode":200,"data":[{"budgetId":1,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-01-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-03-31","usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":2,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-04-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-06-30","usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":3,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-07-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-09-30","usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":4,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-10-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-12-31","usageAmount":0.0,"availableAmount":40000.0,"active":false}],"message":"OK","additionalParams":{}},"statusCode":"OK","statusCodeValue":200}
2018-09-21 15:42:03.949 DEBUG  --- [http-nio-8888-exec-1] l.d.m.a.a.AuditAspect : User : FSM | action : getBudgetsForMOUAgreementByMouAgreement | Description : getBudgetsForMOUAgreement | InputParams : {"mouAgreement":{"agreementKey":1,"createdSysUser":1,"agreementID":"agr","idType":"TIN","createdUser":"Ap","endDate":"2020-01-01","startDate":"2019-01-01","createdDate":"2012-12-12","idNumber":"901430128v","description":"An Old Agreement","active":true,"amount":120000.0,"mouAgreementBudgetTypes":null,"customers":null}} | StartTime : 1537524723469 | EndTime : 1537524723933 | DurationInMS : 464 | Returned : {"headers":{},"body":{"statusCode":200,"data":[{"mouAgreementBudgetTypeId":1,"budgetType":{"budgetTypeId":1,"budgetName":"device","description":"my"},"releaseFrequency":{"frequencyTypeId":1,"frequencyName":"THREE_QUARTER","description":"desc"},"amount":1000.0,"mouAgreementId":1,"budgetList":[{"budgetId":1,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-01-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-03-31","usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":2,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-04-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-06-30","usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":3,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-07-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-09-30","usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":4,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-10-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-12-31","usageAmount":0.0,"availableAmount":40000.0,"active":false}]}],"message":"OK","additionalParams":{}},"statusCode":"OK","statusCodeValue":200}
2018-09-21 15:42:22.002 DEBUG  --- [http-nio-8888-exec-1] l.d.m.a.a.AuditAspect : User : FSM | action : getCustomerByKeys | Description : getCustomerByKeys Customer | InputParams : {"customer":{"customerId":null,"createdSysUser":null,"idType":"TIN","idNumber":"1202","cxName":"Cus 5","createdUser":"apple","createdDate":null,"adLine3":null,"adLine2":null,"adLine1":null,"sector":null,"segment":null}} | StartTime : 1537524741860 | EndTime : 1537524741995 | DurationInMS : 135 | Returned : {"headers":{},"body":{"statusCode":200,"data":{"customerId":1,"createdSysUser":1,"idType":"TIN","idNumber":"1202","cxName":"Cus 5","createdUser":"apple","createdDate":"2018-09-21","adLine3":null,"adLine2":null,"adLine1":null,"sector":null,"segment":null},"message":"OK","additionalParams":{}},"statusCode":"OK","statusCodeValue":200}
2018-09-21 15:42:39.814 DEBUG  --- [http-nio-8888-exec-1] l.d.m.a.a.AuditAspect : User : FSM | action : getCustomerMOUAgreementByKeys | Description : getCustomerMOUAgreementByKeys | InputParams : {"customerMOUAgreement":{"customerMOUAgreementId":null,"customerId":1,"mouAgreementId":1}} | StartTime : 1537524759688 | EndTime : 1537524759810 | DurationInMS : 122 | Returned : {"headers":{},"body":{"statusCode":200,"data":{"customerMOUAgreementId":1,"customerId":1,"mouAgreementId":1},"message":"OK","additionalParams":{}},"statusCode":"OK","statusCodeValue":200}
2018-09-21 15:42:55.900 DEBUG  --- [http-nio-8888-exec-1] l.d.m.a.a.AuditAspect : User : FSM | action : addMOUAgreementreq | Description : MOUAgreementController's addMOUAgreementReq  | InputParams : {"mouAgreements":[{"agreementKey":null,"createdSysUser":null,"agreementID":"agr","idType":"TIN","createdUser":"Ap","endDate":1577836800000,"startDate":1546300800000,"createdDate":1355270400000,"idNumber":"901430128v","description":"An Old Agreement","active":true,"amount":120000.0,"mouAgreementBudgetTypes":[{"mouAgreementBudgetTypeId":null,"budgetType":{"budgetTypeId":null,"budgetName":"device","description":"my"},"releaseFrequency":{"frequencyTypeId":null,"frequencyName":"THREE_QUARTER","description":"desc"},"amount":1000.0,"mouAgreementId":null,"budgetList":null}],"customers":[{"customerId":null,"createdSysUser":null,"idType":"TIN","idNumber":"1202","cxName":"Cus 5","createdUser":"apple","createdDate":null,"adLine3":null,"adLine2":null,"adLine1":null,"sector":null,"segment":null}]}]} | StartTime : 1537524706519 | EndTime : 1537524775898 | DurationInMS : 69379 | Returned : {"headers":{},"body":{"statusCode":200,"data":[{"agreementKey":1,"createdSysUser":1,"agreementID":"agr","idType":"TIN","createdUser":"Ap","endDate":"2020-01-01","startDate":"2019-01-01","createdDate":"2012-12-12","idNumber":"901430128v","description":"An Old Agreement","active":true,"amount":120000.0,"mouAgreementBudgetTypes":[{"mouAgreementBudgetTypeId":1,"budgetType":{"budgetTypeId":1,"budgetName":"device","description":"my"},"releaseFrequency":{"frequencyTypeId":1,"frequencyName":"THREE_QUARTER","description":"desc"},"amount":1000.0,"mouAgreementId":1,"budgetList":[{"budgetId":1,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-01-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-03-31","usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":2,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-04-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-06-30","usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":3,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-07-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-09-30","usageAmount":0.0,"availableAmount":40000.0,"active":false},{"budgetId":4,"mouAgreementBudgetTypeId":1,"budgetAmount":40000.0,"startDate":"2019-10-01","subPeriodCode":null,"subPeriodCodeDesc":null,"endDate":"2019-12-31","usageAmount":0.0,"availableAmount":40000.0,"active":false}]}],"customers":[{"customerId":1,"createdSysUser":1,"idType":"TIN","idNumber":"1202","cxName":"Cus 5","createdUser":"apple","createdDate":"2018-09-21","adLine3":null,"adLine2":null,"adLine1":null,"sector":null,"segment":null}]}],"message":"OK","additionalParams":{}},"statusCode":"OK","statusCodeValue":200}
